"trainer/global_step","best style a mix - _step","best style a mix - _step__MIN","best style a mix - _step__MAX","best style a mix - train_mse_epoch","best style a mix - train_mse_epoch__MIN","best style a mix - train_mse_epoch__MAX","best curve a mix - _step","best curve a mix - _step__MIN","best curve a mix - _step__MAX","best curve a mix - train_mse_epoch","best curve a mix - train_mse_epoch__MIN","best curve a mix - train_mse_epoch__MAX","best curve a meta - _step","best curve a meta - _step__MIN","best curve a meta - _step__MAX","best curve a meta - train_mse_epoch","best curve a meta - train_mse_epoch__MIN","best curve a meta - train_mse_epoch__MAX","best style a meta - _step","best style a meta - _step__MIN","best style a meta - _step__MAX","best style a meta - train_mse_epoch","best style a meta - train_mse_epoch__MIN","best style a meta - train_mse_epoch__MAX"
"54500","54500","54500","54500","0.0016413612174801528","0.0016413612174801528","0.0016413612174801528","54500","54500","54500","0.008670594892650842","0.008670594892650842","0.008670594892650842","54500","54500","54500","0.01306349566206336","0.01306349566206336","0.01306349566206336","54500","54500","54500","0.0023304207539185883","0.0023304207539185883","0.0023304207539185883"
"54750","54750","54750","54750","0.0016228796742856504","0.0016228796742856504","0.0016228796742856504","54750","54750","54750","0.008655642777681351","0.008655642777681351","0.008655642777681351","54750","54750","54750","0.013092983708530664","0.013092983708530664","0.013092983708530664","54750","54750","54750","0.0023099713675677775","0.0023099713675677775","0.0023099713675677775"
"55000","55000","55000","55000","0.0016039351451210678","0.0016039351451210678","0.0016039351451210678","55000","55000","55000","0.008723999643325805","0.008723999643325805","0.008723999643325805","55000","55000","55000","0.013115013145655394","0.013115013145655394","0.013115013145655394","55000","55000","55000","0.002301590744778514","0.002301590744778514","0.002301590744778514"
"55250","55250","55250","55250","0.00211399416225031","0.00211399416225031","0.00211399416225031","55250","55250","55250","0.008623136030882597","0.008623136030882597","0.008623136030882597","55250","55250","55250","0.01307156598418951","0.01307156598418951","0.01307156598418951","55250","55250","55250","0.0022901816563680767","0.0022901816563680767","0.0022901816563680767"
"55500","55500","55500","55500","0.0017341715857386588","0.0017341715857386588","0.0017341715857386588","55500","55500","55500","0.008631836177408696","0.008631836177408696","0.008631836177408696","55500","55500","55500","0.012981213088333606","0.012981213088333606","0.012981213088333606","55500","55500","55500","0.0023043747294694186","0.0023043747294694186","0.0023043747294694186"
"55750","55750","55750","55750","0.0016630460884422063","0.0016630460884422063","0.0016630460884422063","55750","55750","55750","0.009902550932765007","0.009902550932765007","0.009902550932765007","55750","55750","55750","0.013242541705816985","0.013242541705816985","0.013242541705816985","55750","55750","55750","0.0022893864026293158","0.0022893864026293158","0.0022893864026293158"
"56000","56000","56000","56000","0.0016327156091108918","0.0016327156091108918","0.0016327156091108918","56000","56000","56000","0.009032209070026874","0.009032209070026874","0.009032209070026874","56000","56000","56000","0.012938398107886315","0.012938398107886315","0.012938398107886315","56000","56000","56000","0.0023079130612313745","0.0023079130612313745","0.0023079130612313745"
"56250","56250","56250","56250","0.0019728874929249287","0.0019728874929249287","0.0019728874929249287","56250","56250","56250","0.008707805056124925","0.008707805056124925","0.008707805056124925","56250","56250","56250","0.012941670689731836","0.012941670689731836","0.012941670689731836","56250","56250","56250","0.002288042504712939","0.002288042504712939","0.002288042504712939"
"56500","56500","56500","56500","0.0018163784945383669","0.0018163784945383669","0.0018163784945383669","56500","56500","56500","0.008686436127871275","0.008686436127871275","0.008686436127871275","56500","56500","56500","0.012883621169626713","0.012883621169626713","0.012883621169626713","56500","56500","56500","0.0022821083789691327","0.0022821083789691327","0.0022821083789691327"
"56750","56750","56750","56750","0.0016498364690691232","0.0016498364690691232","0.0016498364690691232","56750","56750","56750","0.008552349534630776","0.008552349534630776","0.008552349534630776","56750","56750","56750","0.012990809107571841","0.012990809107571841","0.012990809107571841","56750","56750","56750","0.0022717496937140823","0.0022717496937140823","0.0022717496937140823"
"57000","57000","57000","57000","0.0015961107950657606","0.0015961107950657606","0.0015961107950657606","57000","57000","57000","0.00861763259023428","0.00861763259023428","0.00861763259023428","57000","57000","57000","0.013077955874800682","0.013077955874800682","0.013077955874800682","57000","57000","57000","0.002266346519626677","0.002266346519626677","0.002266346519626677"
"57250","57250","57250","57250","0.0015795438040047884","0.0015795438040047884","0.0015795438040047884","57250","57250","57250","0.008530488090217114","0.008530488090217114","0.008530488090217114","57250","57250","57250","0.012758820274472237","0.012758820274472237","0.012758820274472237","57250","57250","57250","0.0022673026414588094","0.0022673026414588094","0.0022673026414588094"
"57500","57500","57500","57500","0.0015759003504179417","0.0015759003504179417","0.0015759003504179417","57500","57500","57500","0.008621789845079183","0.008621789845079183","0.008621789845079183","57500","57500","57500","0.012714173106104135","0.012714173106104135","0.012714173106104135","57500","57500","57500","0.0022631459586322307","0.0022631459586322307","0.0022631459586322307"
"57750","57750","57750","57750","0.0015637699261307717","0.0015637699261307717","0.0015637699261307717","57750","57750","57750","0.008576413731276988","0.008576413731276988","0.008576413731276988","57750","57750","57750","0.012757614809274674","0.012757614809274674","0.012757614809274674","57750","57750","57750","0.00224679622463882","0.00224679622463882","0.00224679622463882"
"58000","58000","58000","58000","0.0015653697837144137","0.0015653697837144137","0.0015653697837144137","58000","58000","58000","0.008476145008951426","0.008476145008951426","0.008476145008951426","58000","58000","58000","0.013259467412531376","0.013259467412531376","0.013259467412531376","58000","58000","58000","0.0022496770199388265","0.0022496770199388265","0.0022496770199388265"
"58250","58250","58250","58250","0.0018627327285706996","0.0018627327285706996","0.0018627327285706996","58250","58250","58250","0.00849861850887537","0.00849861850887537","0.00849861850887537","58250","58250","58250","0.012748045334219932","0.012748045334219932","0.012748045334219932","58250","58250","58250","0.002245809064991772","0.002245809064991772","0.002245809064991772"
"58500","58500","58500","58500","0.0020582043128088115","0.0020582043128088115","0.0020582043128088115","58500","58500","58500","0.008650429566949606","0.008650429566949606","0.008650429566949606","58500","58500","58500","0.012712868274003267","0.012712868274003267","0.012712868274003267","58500","58500","58500","0.0022369190657511354","0.0022369190657511354","0.0022369190657511354"
"58750","58750","58750","58750","0.0017043198771774769","0.0017043198771774769","0.0017043198771774769","58750","58750","58750","0.008672628269344567","0.008672628269344567","0.008672628269344567","58750","58750","58750","0.013923849036917091","0.013923849036917091","0.013923849036917091","58750","58750","58750","0.0022359192866832018","0.0022359192866832018","0.0022359192866832018"
"59000","59000","59000","59000","0.0016601787833496928","0.0016601787833496928","0.0016601787833496928","59000","59000","59000","0.008711943793296813","0.008711943793296813","0.008711943793296813","59000","59000","59000","0.012757267634570598","0.012757267634570598","0.012757267634570598","59000","59000","59000","0.0022373851595446467","0.0022373851595446467","0.0022373851595446467"
"59250","59250","59250","59250","0.00165064517557621","0.00165064517557621","0.00165064517557621","59250","59250","59250","0.008719004642963409","0.008719004642963409","0.008719004642963409","59250","59250","59250","0.012559391386061906","0.012559391386061906","0.012559391386061906","59250","59250","59250","0.0022292538065463306","0.0022292538065463306","0.0022292538065463306"
"59500","59500","59500","59500","0.0015948782756924629","0.0015948782756924629","0.0015948782756924629","59500","59500","59500","0.008529772897064686","0.008529772897064686","0.008529772897064686","59500","59500","59500","0.01258047982007265","0.01258047982007265","0.01258047982007265","59500","59500","59500","0.002219955450296402","0.002219955450296402","0.002219955450296402"
"59750","59750","59750","59750","0.0017422503536567093","0.0017422503536567093","0.0017422503536567093","59750","59750","59750","0.008760683942586183","0.008760683942586183","0.008760683942586183","59750","59750","59750","0.012591304968297481","0.012591304968297481","0.012591304968297481","59750","59750","59750","0.002211716750264168","0.002211716750264168","0.002211716750264168"
"60000","60000","60000","60000","0.0017050291247665882","0.0017050291247665882","0.0017050291247665882","60000","60000","60000","0.009017784720659255","0.009017784720659255","0.009017784720659255","60000","60000","60000","0.012562291669100523","0.012562291669100523","0.012562291669100523","60000","60000","60000","0.0022289214991033078","0.0022289214991033078","0.0022289214991033078"
"60250","60250","60250","60250","0.001621949289739132","0.001621949289739132","0.001621949289739132","60250","60250","60250","0.008764090671390294","0.008764090671390294","0.008764090671390294","60250","60250","60250","0.01261504337489605","0.01261504337489605","0.01261504337489605","60250","60250","60250","0.0022134144937619566","0.0022134144937619566","0.0022134144937619566"
"60500","60500","60500","60500","0.001582507793791592","0.001582507793791592","0.001582507793791592","60500","60500","60500","0.008546123888343573","0.008546123888343573","0.008546123888343573","60500","60500","60500","0.012518815129250288","0.012518815129250288","0.012518815129250288","60500","60500","60500","0.0022038823848590256","0.0022038823848590256","0.0022038823848590256"
"60750","60750","60750","60750","0.001889266320876777","0.001889266320876777","0.001889266320876777","60750","60750","60750","0.008602473927289248","0.008602473927289248","0.008602473927289248","60750","60750","60750","0.012539673471450805","0.012539673471450805","0.012539673471450805","60750","60750","60750","0.002207641765102744","0.002207641765102744","0.002207641765102744"
"61000","61000","61000","61000","0.001674364474415779","0.001674364474415779","0.001674364474415779","61000","61000","61000","0.008578096325881778","0.008578096325881778","0.008578096325881778","61000","61000","61000","0.012513326385244727","0.012513326385244727","0.012513326385244727","61000","61000","61000","0.002196745341271162","0.002196745341271162","0.002196745341271162"
"61250","61250","61250","61250","0.0016047208439558744","0.0016047208439558744","0.0016047208439558744","61250","61250","61250","0.008751808297261595","0.008751808297261595","0.008751808297261595","61250","61250","61250","0.01246701911687851","0.01246701911687851","0.01246701911687851","61250","61250","61250","0.00219749297183007","0.00219749297183007","0.00219749297183007"
"61500","61500","61500","61500","0.0015793107119388878","0.0015793107119388878","0.0015793107119388878","61500","61500","61500","0.008453217284381389","0.008453217284381389","0.008453217284381389","61500","61500","61500","0.01253048080690205","0.01253048080690205","0.01253048080690205","61500","61500","61500","0.002212799838371575","0.002212799838371575","0.002212799838371575"
"61750","61750","61750","61750","0.0015708024138584734","0.0015708024138584734","0.0015708024138584734","61750","61750","61750","0.008526120868325233","0.008526120868325233","0.008526120868325233","61750","61750","61750","0.014678635855764151","0.014678635855764151","0.014678635855764151","61750","61750","61750","0.002184183628484607","0.002184183628484607","0.002184183628484607"
